,datetime,Open,High,Low,Close,Volume,sp
3137,1542956400,4354.5,4395.0,4329.0,4385.3,937.63305307,4084420.6837068875
3138,1542960000,4384.5,4435.4,4355.0,4358.1,1343.98658564,5908146.677662321
3139,1542963600,4358.2,4436.2,4358.1,4423.3,1921.43569119,8434699.80968123
3140,1542967200,4421.8,4495.0,4409.0,4414.3,2287.60024819,10197699.752078202
3141,1542970800,4415.5,4445.5,4402.2,4404.5,1033.8874071,4579232.308265017
3142,1542974400,4404.5,4417.6,4364.2,4399.7,854.23373504,3751397.75396224
3143,1542978000,4399.7,4414.9,4353.2,4364.1,509.85613547,2231062.2393491
3144,1542981600,4364.0,4393.0,4353.4,4376.0,605.22525954,2645679.870299973
3145,1542985200,4378.0,4425.0,4377.8,4410.2,714.14922181,3140530.0738629745
3146,1542988800,4409.283,4425.0,4385.6,4404.2,419.49429799,1847001.5964402235
3147,1542992400,4403.9,4406.6,4310.854,4349.4,1097.96387752,4774042.886734386
3148,1542996000,4349.4,4381.9,4296.7,4349.5,2671.73696486,11634857.554868542
3149,1542999600,4348.9,4369.1,4339.1,4348.5,436.13502358,1898711.6657696832
3150,1543003200,4350.1,4403.0,4335.5,4367.5,631.95471493,2763397.5745502478
3151,1543006800,4367.5,4367.915,4331.0,4343.3,828.1549922,3600932.271397181
3152,1543010400,4343.4,4398.0,4343.4,4387.2,368.52618442,1611533.7718156634
3153,1543014000,4387.3,4488.0,4369.4,4454.9,2019.95478843,8966121.689969473
3154,1543017600,4455.3,4476.4,4414.1,4422.8,800.50408341,3551006.0702557405
3155,1543021200,4422.8,4529.0,4421.1924,4514.1,2085.11635725,9374034.072393892
3156,1543024800,4514.1,4519.8,4473.1,4485.0,1835.03649463,8239997.526503219
3157,1543028400,4485.0,4509.8,4441.1,4444.0,933.92955723,4188992.720500243
3158,1543032000,4443.453,4468.8,4435.1,4445.6,264.09413568,1175960.6935702933
3159,1543035600,4445.5,4470.5,4445.5,4447.9,239.90286934,1070046.5315641754
3160,1543039200,4448.1,4448.1,4388.8,4416.9,928.44739245,4094872.156603737
3161,1543042800,4416.0,4430.7,4404.9,4416.1,247.38963496,1093303.983502128
3162,1543046400,4416.0,4416.1,4342.6,4387.959,1837.22312714,8030405.781591051
3163,1543050000,4388.1987,4425.6,4388.1987,4425.1265,337.856441,1489386.772691386
3164,1543053600,4425.126,4473.0,4395.0,4448.7,1519.32017556,6730418.154710431
3165,1543057200,4449.2,4451.8,4371.8,4377.7,1397.86136067,6165596.969658144
3166,1543060800,4379.5,4403.5,4359.0,4387.2,659.86273963,2886030.399053249
3167,1543064400,4387.165,4394.6,4335.9,4384.0,539.26776781,2352602.0736159217
3168,1543068000,4383.535,4391.5,4368.7,4374.4,145.84991112,638930.7019686
3169,1543071600,4374.4,4393.9,4364.4,4379.0,1462.41214741,6393920.591868339
3170,1543075200,4379.0,4379.1,4339.9,4370.1,481.28161316,2099211.0171251837
3171,1543078800,4369.7,4369.7,4325.1,4337.5,795.60039971,3454214.0320406146
3172,1543082400,4337.4,4356.0,4317.0,4346.7,1705.36928761,7380651.222872747
3173,1543086000,4346.8,4356.4,4338.7,4341.0,377.81919328,1642418.84036908
3174,1543089600,4341.0,4348.6,4250.1475,4268.3,1199.99745882,5150032.211332493
3175,1543093200,4268.3,4295.0,4250.0,4274.1,1159.30746448,4947790.341684071
3176,1543096800,4274.3,4283.1,3931.0,4002.4,15961.03142906,64813702.239696905
3177,1543100400,4002.4,4018.1,3819.4,3869.8,9495.04209778,37006213.29420317
3178,1543104000,3876.0,4040.0,3838.5,3928.5,5534.38638134,21852766.904569916
3179,1543107600,3928.6,3975.0,3868.5,3894.4,2586.16069301,10139773.71349725
3180,1543111200,3894.4873,3938.2,3871.3,3917.6,1559.94576995,6101724.97281963
3181,1543114800,3917.3,3920.0,3805.7,3851.1184,3538.39448773,13643473.859834353
3182,1543118400,3853.6,3862.8,3751.0,3774.8,4276.73499485,16241387.048123574
3183,1543122000,3771.6,3862.3,3737.0,3800.0,4606.30812144,17507145.887416083
3184,1543125600,3800.0,3834.6,3771.3,3816.0,1962.46898952,7484429.679404682
3185,1543129200,3815.6,3845.0,3787.0,3801.6,1159.48781755,4421034.068658165
3186,1543132800,3804.4,3874.3,3803.5,3874.0,1260.23005758,4841347.547673788
3187,1543136400,3874.0,3878.9,3835.9,3839.1,2945.86544724,11368469.354271522
3188,1543140000,3839.2,3850.0,3730.0,3756.0,2565.48084736,9725430.98952973
3189,1543143600,3756.2,3862.9,3657.6,3823.6,9241.40300816,34391362.83161554
3190,1543147200,3823.7,4049.9,3818.4,3915.6,8640.47346149,34110474.84447271
3191,1543150800,3915.1,3993.1,3870.7,3925.0,2731.68431592,10749764.72877858
3192,1543154400,3924.958,4021.0,3903.4,3968.3,3384.38473813,13422326.09907253
3193,1543158000,3969.4,3975.9,3911.1,3945.5,1676.76861272,6608046.781129617
3194,1543161600,3946.8,3946.8,3860.0,3890.3,2629.74225656,10221935.273133304
3195,1543165200,3890.1,3923.4,3850.2,3882.0,3266.2059107,12699290.78320977
3196,1543168800,3882.0,3898.0,3820.0,3853.8,1684.86909916,6474867.203615031
3197,1543172400,3854.0,3900.0,3849.7,3861.2,981.65551122,3799813.2406253396
3198,1543176000,3860.7,4033.7,3857.8198,3957.1,4131.94993215,16427018.461147245
3199,1543179600,3957.2,4160.0,3943.1,4056.9043,6320.2649447,25797247.107046336
3200,1543183200,4057.0,4233.2,4027.2,4166.1,4674.98052893,19339041.69577283
3201,1543186800,4166.2,4228.2,4065.2,4070.9,4565.27805776,19009384.03522949
3202,1543190400,4070.9973,4139.0,4062.4,4086.5,1774.74522911,7264015.908062878
3203,1543194000,4085.1,4196.9,4085.0,4154.5,2187.79324215,9084967.319794834
3204,1543197600,4154.7,4154.7,4063.8,4077.7,1197.77170492,4904490.899934726
3205,1543201200,4077.6,4100.0,4043.0,4098.8,943.34639034,3835848.7616390698
3206,1543204800,4098.1,4138.0,4093.0,4121.5522,1076.38034694,4429585.518830265
3207,1543208400,4121.5522,4121.6,4042.9,4062.4,1529.54017462,6233114.998262533
3208,1543212000,4061.371,4119.8,4036.6,4098.0,1317.25092615,5387980.142634052
3209,1543215600,4097.9,4207.1,4087.2,4169.888,1965.17398348,8163502.0288088815
3210,1543219200,4169.9,4172.8,4079.4,4084.0,1916.26052499,7892777.023958244
3211,1543222800,4083.9,4095.7,3991.6,4058.8,3408.67264514,13728424.83850599
3212,1543226400,4058.8,4068.1,3971.1,4018.0,1748.85874089,7033682.061245623
3213,1543230000,4018.1,4080.2,4013.4,4050.8,1879.90048084,7617590.680530422
3214,1543233600,4050.8,4084.4,4019.4,4057.7,1503.47305252,6095200.357375039
3215,1543237200,4057.3142,4057.7,4003.6,4032.6,848.10843165,3424605.0741764987
3216,1543240800,4032.6,4049.4,3929.5,3943.1,3220.49436447,12821269.01143836
3217,1543244400,3944.0,3966.9,3836.1,3904.9,4861.90479224,18935394.933392093
3218,1543248000,3905.0,3910.7,3832.4,3833.3,2721.44559852,10555593.412649294
3219,1543251600,3833.2,3933.0,3695.5,3900.0,10117.09517604,38436307.66714361
3220,1543255200,3900.0,3950.0,3872.0,3877.8218,3953.48831725,15462981.272749519
3221,1543258800,3877.7,3958.0,3849.6,3956.8,2542.07969778,9925938.701246118
3222,1543262400,3956.8,3990.2,3893.0,3908.3,1969.8118462,7759507.695854322
3223,1543266000,3907.4,3908.0,3720.0,3776.4,4538.41270975,17193879.952873364
3224,1543269600,3777.7,3830.0,3701.3,3795.4,4343.22528085,16343774.771112096
3225,1543273200,3795.9,3848.0,3757.5,3779.1,1441.84017734,5475660.31833606
3226,1543276800,3779.1,3883.2,3730.0,3864.1,2884.90658758,10988867.580812132
3227,1543280400,3864.1,3894.8,3816.0,3870.8362,1133.72022565,4366539.979860898
3228,1543284000,3870.9,3870.9,3780.0,3806.3,1241.46927461,4745562.185590424
3229,1543287600,3806.6,3849.8,3770.0,3842.2,1386.01648324,5291662.651220264
3230,1543291200,3846.0,3870.0,3794.9,3802.3,1051.84574003,4030298.976716204
3231,1543294800,3802.3,3839.0,3769.3,3816.5,1060.49404212,4032695.192784679
3232,1543298400,3816.5,3892.2,3812.9,3867.2,2035.32162655,7868670.13338118
3233,1543302000,3867.2,3899.0,3826.2,3899.0,1944.20312129,7503993.292336853
3234,1543305600,3899.3,3938.0,3828.0,3848.6,2600.93233309,10078706.819325836
3235,1543309200,3851.2,3859.1,3745.1,3762.5,2914.4829021,11036492.703585448
3236,1543312800,3762.4,3813.4,3736.0,3778.7,1211.42595744,4572883.712244066
3237,1543316400,3777.3,3853.9,3684.1,3787.2,4927.00140169,18575127.96529135
3238,1543320000,3787.7,3808.3,3753.5,3757.2,1120.14383315,4236785.899293154
3239,1543323600,3757.1,3801.7,3745.0,3792.0,1525.40792183,5763712.672586728
3240,1543327200,3792.6,3908.1892,3784.2,3826.0,3079.32214193,11803725.33220342
3241,1543330800,3826.0,3857.0,3800.0,3811.1,1636.11971784,6254954.3522956865
3242,1543334400,3810.8,3811.6,3746.7,3779.0,1776.02018394,6706193.663762215
3243,1543338000,3779.0,3846.9348,3738.2,3830.9,4252.79410016,16103255.55550229
3244,1543341600,3830.9,3843.0,3793.9,3797.2,2084.74276215,7957684.506964027
3245,1543345200,3797.2,3859.3,3793.0,3842.1,1236.13121341,4734790.043040949
3246,1543348800,3842.1865,3889.1,3799.7,3821.7,2522.35273461,9670397.626259908
3247,1543352400,3821.4,3842.1,3790.1,3842.0,603.24479307,2300357.882439486
3248,1543356000,3842.0,3909.4,3801.0,3882.9,1426.06164418,5512966.142099849
3249,1543359600,3883.0,3959.4087,3860.6,3917.5,2269.5630592,8879647.147827817
3250,1543363200,3917.4,3932.9,3859.8,3883.4,1235.56208066,4808973.321815751
3251,1543366800,3882.9,3954.1,3882.9,3897.0,1505.86011998,5904376.882438506
3252,1543370400,3896.9,3920.1,3884.0,3898.0,844.99614218,3293417.420647917
3253,1543374000,3898.1,3930.0,3898.0,3910.0,873.64755391,3419110.8439519512
3254,1543377600,3910.0,3970.0,3910.0,3954.5,1245.82939992,4907082.385891823
3255,1543381200,3954.0,4141.1,3934.8,4130.9,7583.53032071,30732469.55204037
3256,1543384800,4134.7,4163.9,4080.6,4084.7,2861.70318029,11810270.212698398
3257,1543388400,4084.6,4122.0,4080.7,4084.4,1715.01945215,7037070.9491270725
3258,1543392000,4084.3,4146.6,4075.2,4124.1,1179.6863675,4852515.092988067
3259,1543395600,4124.2,4149.8,4054.7,4061.4,1688.56589235,6915290.840774716
3260,1543399200,4061.7,4093.0,4061.6,4082.2,772.41679078,3153148.9832983357
3261,1543402800,4082.2,4123.8,4065.3,4122.0,763.60315312,3133460.8427435257
3262,1543406400,4122.0,4153.4,4092.7,4124.8,2217.90577375,9149288.390505612
3263,1543410000,4124.9,4267.9,4077.1,4233.4,3823.04328658,15919043.569326045
3264,1543413600,4233.7,4279.9,4202.6,4239.8,3792.10846042,16073237.89585393
3265,1543417200,4239.8,4317.5947,4224.0,4289.968,4943.70165016,21163911.247435994
3266,1543420800,4289.9,4301.8,4230.0,4300.2,2680.53159274,11421022.80084624
3267,1543424400,4302.0,4302.0,4230.0,4237.2,1289.48631451,5484824.594882866
3268,1543428000,4235.5,4348.8,4230.0,4294.6343,3517.21482816,15070667.338473883
3269,1543431600,4296.4,4345.0,4294.9,4338.5,1627.75714157,7030545.12294522
3270,1543435200,4337.6045,4444.0,4295.0,4360.8,7003.04959601,30576346.217622496
3271,1543438800,4360.8,4447.6,4341.4,4385.8,3549.14837803,15600216.169273801
3272,1543442400,4385.3,4386.0,4286.3,4286.5,4266.1293756,18485992.224564377
3273,1543446000,4286.3,4309.5,4241.0,4273.7,3748.63640137,15995128.04140478
3274,1543449600,4274.5,4333.1,4257.6,4305.0,1526.63201319,6554394.511149771
3275,1543453200,4305.0,4333.0,4279.4,4305.9,1032.481083,4441194.815326119
3276,1543456800,4305.8,4307.8,4180.0,4208.9,2381.15759193,10059496.495298615
3277,1543460400,4209.1,4249.9,4187.5,4245.4,1386.42422943,5842646.200247447
3278,1543464000,4245.3,4250.0,4205.0,4206.9,1202.03954112,5072423.365088721
3279,1543467600,4207.1,4256.2,4167.2,4236.9,1537.6356498,6475616.495808643
3280,1543471200,4236.9,4303.1,4224.0,4270.8,940.43880581,4014411.783567672
3281,1543474800,4270.8,4289.6,4243.7,4267.5806,659.05593931,2809929.4951664875
3282,1543478400,4267.5,4272.0,4207.3,4244.1,1053.3187521,4464293.479230159
3283,1543482000,4244.1,4304.9,4228.8,4285.2,1034.1799578,4424091.025664318
3284,1543485600,4283.35,4440.0,4283.35,4385.2,5904.42010215,25834307.345724594
3285,1543489200,4385.4,4416.4,4339.3,4359.7,1838.26587556,8036575.09626378
3286,1543492800,4360.0,4488.0,4360.0,4415.6,3003.29862284,13331908.246575477
3287,1543496400,4414.2,4432.2,4279.3,4304.6,2029.90917851,8871086.665634692
3288,1543500000,4300.5,4338.8,4242.7,4298.4,2454.42878268,10541926.483764015
3289,1543503600,4299.8,4367.169,4297.812,4305.0,1216.85248754,5267074.831172547
3290,1543507200,4304.9,4344.6,4261.1,4287.4,1450.7773153,6241293.512582239
3291,1543510800,4287.4,4379.4,4281.7,4349.4,1586.19678928,6878195.137597843
3292,1543514400,4349.5,4407.0,4327.8,4338.3,1603.85495177,7023858.941481527
3293,1543518000,4335.0,4377.4,4251.0,4282.7,1704.48574732,7355300.541226641
3294,1543521600,4280.2373,4286.2,4219.4,4261.1,1753.95528287,7457428.111766497
3295,1543525200,4260.8,4294.0,4231.652,4264.1,594.37262793,2534010.9283315437
3296,1543528800,4264.1,4266.0,4177.4,4259.9,1833.00868852,7729680.628052415
3297,1543532400,4260.0,4293.9,4229.4,4289.8,775.83290102,3307339.454298278
3298,1543536000,4289.9,4334.1,4289.1,4323.3,2148.73858022,9284103.95210015
3299,1543539600,4323.1,4348.5,4246.5,4268.0,1556.08425249,6680530.576764854
3300,1543543200,4268.0,4289.3,4235.1,4273.4,478.331059,2039798.1179540255
3301,1543546800,4273.8,4349.0,4264.2,4331.6,1051.84656122,4538661.381638255
3302,1543550400,4331.5,4358.9,4306.0,4318.8,599.90715525,2597763.988686587
3303,1543554000,4318.7505,4348.3,4275.7,4326.5,1202.23582664,5170558.337427922
3304,1543557600,4325.0,4368.8,4320.0,4324.2,918.96454204,3991477.341828428
3305,1543561200,4324.2,4352.279,4300.0,4300.0,929.64638246,4019948.177473942
3306,1543564800,4300.0,4303.0,4210.5,4250.0,3297.71092323,13989184.534196254
3307,1543568400,4250.0,4286.0,4238.0,4247.0,2230.83974021,9511794.166316094
3308,1543572000,4246.9,4267.0034,4215.5,4235.3,959.90562584,4069355.3129700636
3309,1543575600,4239.4,4239.6,4079.6,4079.6348,5913.78555431,24472603.837198798
3310,1543579200,4082.2,4082.2,4020.0,4030.0,4991.69422706,20213782.81097281
3311,1543582800,4030.1,4075.9292,3960.0,4055.6,4594.40275936,18425137.612328716
3312,1543586400,4055.7,4100.0,4035.0,4059.0002,2252.70942832,9157693.756910438
3313,1543590000,4059.1,4076.6,4014.1,4060.433,1277.06638469,5172970.691489575
3314,1543593600,4060.433,4060.5,3987.2,4049.2,2736.35933239,11006133.459306546
3315,1543597200,4049.2,4092.7,4035.0,4089.9,951.13349517,3857328.6010562973
3316,1543600800,4090.4,4098.6,4060.0,4073.2,804.88404918,3279182.7012960147
3317,1543604400,4073.7,4084.6,4045.3,4049.7,413.32241894,1680994.1879649996
3318,1543608000,4049.9,4074.5,4041.0,4042.1555,596.34676658,2417544.534122683
3319,1543611600,4042.1,4058.2,4025.0,4031.3,484.80012083,1959160.7264405312
3320,1543615200,4031.3,4054.8,3950.0,4005.0,2279.99842989,9101204.619685339
3321,1543618800,4005.0,4026.5,3953.6,4022.7,872.22833976,3473941.0578209464
3322,1543622400,4022.8,4065.0,4018.9,4039.5,1059.31287162,4276264.794736687
3323,1543626000,4038.5,4065.0,4010.1,4052.0,774.43992499,3128960.182400431
3324,1543629600,4052.0,4070.8,4040.1,4045.0,524.59509892,2127239.5499935355
3325,1543633200,4045.0,4045.9,4014.5,4014.6,612.71528658,2469374.88131372
3326,1543636800,4014.6,4041.7,4005.6,4031.8,524.92870525,2114123.5952453087
3327,1543640400,4032.0,4032.0,3986.1,4008.8,1019.07039225,4083816.6631904105
3328,1543644000,4008.8,4017.1,3974.1,4003.7,511.92084003,2046285.9461564955
3329,1543647600,4003.7,4017.2,3964.5,3991.7,1100.83773472,4389119.875909208
3330,1543651200,3992.6,4010.0,3980.1,4008.9,314.45984328,1256181.7114499416
3331,1543654800,4007.7,4063.7,4007.4,4025.2,838.19965114,3390954.281398649
3332,1543658400,4025.0,4056.9,4023.6,4047.0,375.09243774,1516195.7295032404
3333,1543662000,4046.9,4214.0,4038.6,4191.9,4858.55609515,20173234.15761177
3334,1543665600,4192.0,4235.3,4182.2,4200.0,2740.11175674,11529094.819511782
3335,1543669200,4200.0,4270.8,4199.9,4216.6,1787.57306198,7585815.79971304
3336,1543672800,4216.7,4260.7,4208.5,4216.1,1199.83796654,5083570.720977471
3337,1543676400,4214.9,4257.6,4205.0,4250.0,1488.29913777,6304274.671281934
3338,1543680000,4250.1,4264.4,4230.0,4263.1,970.53865816,4122288.8541750167
3339,1543683600,4263.7,4340.0,4263.0,4313.4,2291.5332708,9879474.273549015
3340,1543687200,4313.45,4323.0,4279.0,4294.8,643.42362625,2767310.200155121
3341,1543690800,4294.8896,4316.8,4281.0,4283.3,294.91335644,1269464.4915800225
3342,1543694400,4283.4,4331.0,4283.3,4318.4,586.70861546,2526633.375619937
3343,1543698000,4318.7,4322.9,4232.6,4255.0,2830.96756286,12046864.27667681
3344,1543701600,4254.7,4277.3,4240.0,4267.1,565.73547534,2408470.2671117
3345,1543705200,4268.5,4291.9,4258.6,4275.0,309.58878762,1323023.8539864048
3346,1543708800,4274.8,4276.7,4235.5,4241.3,340.13272862,1446449.0440211876
3347,1543712400,4241.3574,4296.5,4235.6,4273.4,478.74454201,2047694.2335208184
3348,1543716000,4274.5,4350.0,4266.4824,4341.178,978.64849036,4234519.511034178
3349,1543719600,4341.1,4369.8,4308.8,4323.3,803.28622833,3488210.3709606975
3350,1543723200,4322.7,4325.3,4217.0,4253.2,1646.0392713,7008869.715457584
3351,1543726800,4252.3,4260.6,4235.0,4235.1,235.48155319,1000504.51712858
3352,1543730400,4235.1,4235.2,4165.0,4184.8,1098.71751487,4604392.00913014
3353,1543734000,4188.7,4210.0,4163.7,4196.2,382.14151651,1602174.9875526682
3354,1543737600,4196.1,4233.3,4171.7,4203.8965,926.27199543,3894662.638837536
3355,1543741200,4204.0,4230.0,4182.4,4211.3,595.89377302,2508996.953623414
3356,1543744800,4211.4,4270.4785,4211.4,4229.2,1004.9746416,4267687.115138276
3357,1543748400,4229.0,4229.0,4122.3,4149.3,1754.11239171,7313272.247235569
3358,1543752000,4149.3,4176.2,4113.0,4160.1,774.15624814,3212263.6753799454
3359,1543755600,4160.0977,4207.0,4145.1,4188.1,965.97105864,4035041.165347493
3360,1543759200,4188.0,4199.3,4138.6,4167.5,839.96681795,3491571.133739745
3361,1543762800,4167.6,4255.0,4159.6,4210.1,1629.10373293,6858450.704965607
3362,1543766400,4210.3,4230.0,4168.8,4201.52,1551.18414219,6515311.798497013
3363,1543770000,4200.3,4220.8,4188.2,4212.9,412.55598298,1734105.1762650975
3364,1543773600,4213.0,4222.4,4150.5,4189.5,1608.4195812,6716411.661889314
3365,1543777200,4189.572,4205.0,4171.0,4190.8,336.5208198,1410355.5455547462
3366,1543780800,4192.579,4218.9,4171.0,4203.0,613.72490734,2571130.131586885
3367,1543784400,4204.01,4276.9,4195.7,4258.0,1354.16274789,5739841.546884265
3368,1543788000,4258.1,4293.0,4234.1,4245.1,1321.84652061,5637220.141509673
3369,1543791600,4241.6,4251.926,4181.6,4211.2,615.37088001,2590640.950039975
3370,1543795200,4211.2603,4232.4,4131.9,4172.946,2552.42630385,10609950.27261419
3371,1543798800,4172.9053,4189.8,4134.9,4160.4,740.04353674,3080313.326755732
3372,1543802400,4160.005,4189.7,4137.1,4170.3,632.46491257,2633447.4437545277
3373,1543806000,4170.3,4170.3,3980.0,4008.0,5545.73900393,22396141.068063088
3374,1543809600,4011.9,4050.0,3997.3,4041.4,1583.6921839,6384737.161220064
3375,1543813200,4041.3,4066.0881,4018.1,4056.0,1142.96287901,4618091.972988839
3376,1543816800,4055.9,4060.0,4030.0,4039.0,655.84503,2650577.996813196
3377,1543820400,4039.1,4040.2,4010.0,4032.6,1210.97547374,4873196.883668081
3378,1543824000,4032.8354,4043.5,4013.5,4040.7,581.86541953,2342173.547544456
3379,1543827600,4040.7,4078.5,3990.2,4068.2148,2266.71649019,9115329.703722762
3380,1543831200,4066.2,4067.7,4036.3,4039.8,822.9257388,3332521.7115528854
3381,1543834800,4039.8,4068.5833,4037.3,4058.1,775.47110897,3146961.9974931437
3382,1543838400,4055.2,4055.8,4025.0,4039.3213,633.7830379,2557857.936712074
3383,1543842000,4039.3213,4089.2,4031.7,4065.7,848.91110053,3452564.404487575
3384,1543845600,4065.7,4065.8,4025.2,4047.3,1127.08692576,4557598.334443866
3385,1543849200,4047.3,4059.3,3999.0,4008.2,1942.58024109,7799636.347491827
3386,1543852800,4008.2,4008.5,3859.0,3895.1,7862.26595809,30819203.259196687
3387,1543856400,3895.023,3905.0,3830.1,3899.4,3010.77399739,11658882.735672018
3388,1543860000,3898.4,3911.3,3879.8,3907.8,1077.07392372,4197332.622924861
3389,1543863600,3908.9,3932.9,3888.1,3908.7,562.13090802,2198248.2897752123
3390,1543867200,3907.7002,3913.0,3878.4,3882.6,488.31934607,1899881.6602305716
3391,1543870800,3882.7,3920.0,3860.0,3914.1355,1322.73242298,5156799.392731974
3392,1543874400,3914.0,3942.0,3899.9,3941.3,576.48127328,2258020.4652045546
3393,1543878000,3941.9,3948.0,3907.8,3912.8,735.01283293,2889841.8065346633
3394,1543881600,3912.9,3935.5,3897.2,3901.2,709.66235643,2778749.3220914113
3395,1543885200,3903.0,3937.1,3840.0,3919.9,2072.2636412,8075014.187001913
3396,1543888800,3919.8,3948.0,3919.0,3930.0,337.35149034,1326333.1744004877
3397,1543892400,3930.0,3930.7,3898.9,3901.5295,281.89149822,1102967.2705802284
3398,1543896000,3901.5,3909.0,3830.0,3879.9,2499.70905263,9668577.340703385
3399,1543899600,3878.1,3894.5,3855.2,3877.9,850.85906805,3299938.325131643
3400,1543903200,3878.0,3890.7124,3810.0,3830.5,1812.43531451,6978102.160023166
3401,1543906800,3829.9,4075.9,3785.5,4010.6,6056.57132578,23906562.431298785
3402,1543910400,4013.2,4057.1,4010.0,4051.9,1691.96019302,6819037.490050444
3403,1543914000,4053.6,4069.0,4018.8,4021.0,614.70873843,2482345.8187690903
3404,1543917600,4020.9724,4047.702,4020.9,4040.1,407.39659085,1644043.0318200951
3405,1543921200,4040.0,4074.9,4001.1,4007.9631,1219.19943196,4917678.156806215
3406,1543924800,4008.0,4036.162,4001.6,4035.3,871.3055777,3503362.330475731
3407,1543928400,4035.2,4037.0,4011.5,4019.8,1272.40591583,5127013.996236673
3408,1543932000,4019.8,4062.3,4010.6,4033.0,568.01708723,2293209.9852108043
3409,1543935600,4033.0,4098.7,4033.0,4084.3,2807.08402395,11405864.720298281
3410,1543939200,4085.0,4135.9,4043.2,4061.1213,3215.99828506,13186355.8948786
3411,1543942800,4061.1,4061.1213,4000.1,4022.4563,1432.33198919,5752080.531033156
3412,1543946400,4022.4563,4022.5,3960.1,3976.0205,1673.90252327,6667950.236843696
3413,1543950000,3976.9,3996.3623,3955.1,3988.9,1002.1088089,3986516.9529319145
3414,1543953600,3989.9946,4002.0,3978.2,3979.9,388.44131559,1550027.7370970107
3415,1543957200,3979.9,3986.414,3929.7,3939.4,1035.98618929,4101159.6561416727
3416,1543960800,3939.4316,3989.5,3921.9646,3969.0,519.34333037,2051428.1992110314
3417,1543964400,3968.9,3981.4893,3937.5447,3973.5,549.88730281,2179208.7160346922
3418,1543968000,3969.2,3987.4,3949.8,3982.2,510.28230161,2025236.0260653323
3419,1543971600,3981.1,4000.771,3974.3,3982.9678,539.75382077,2153936.5914739603
3420,1543975200,3982.3,3988.9,3934.3667,3957.7,539.36444994,2133979.924663392
3421,1543978800,3956.5,3956.5,3894.2,3928.2,1345.56135453,5274047.358325093
3422,1543982400,3928.2,3929.5,3898.9,3911.3,499.41785898,1955781.9761642034
3423,1543986000,3911.4,3912.5,3877.8,3900.9,659.15525942,2568595.3921502414
3424,1543989600,3900.8,3940.0,3885.3118,3925.8,553.65017158,2170498.3513105297
3425,1543993200,3925.7,3933.8,3905.8,3921.1,619.33869829,2426661.4913442414
3426,1543996800,3922.3,3928.8,3831.0,3859.2,5524.33925793,21330294.678132586
3427,1544000400,3859.1,3891.4,3841.0,3879.4,777.37340432,3006616.0829631356
3428,1544004000,3879.319,3905.0,3864.2,3901.1,470.2552384,1827664.1021201941
3429,1544007600,3901.0,3930.0,3897.9033,3902.5,808.95935787,3162986.3536517303
3430,1544011200,3902.5,3941.7,3878.7,3940.07,1098.08078129,4289625.825864789
3431,1544014800,3940.07,3948.6,3917.7659,3925.0,767.85879071,3019997.914042217
3432,1544018400,3925.0215,3944.1,3909.7,3914.1,190.10900405,747155.0191897143
3433,1544022000,3913.9102,3917.0,3853.9,3880.5293,909.07330313,3526814.5370873753
3434,1544025600,3880.5293,3907.7,3880.5,3897.9,391.43832207,1524297.1138396163
3435,1544029200,3897.4592,3897.4592,3750.3,3774.6,3307.12628303,12614130.548827898
3436,1544032800,3773.9,3808.7,3750.0,3787.9,3251.39870098,12281749.135040715
3437,1544036400,3788.0,3823.3,3770.0,3801.9,1270.91878676,4820218.309359465
3438,1544040000,3802.0,3816.4,3772.6,3774.9,1490.91128367,5650629.205721932
3439,1544043600,3774.8,3813.0,3771.0,3812.9,814.30121482,3088043.548569486
3440,1544047200,3813.0,3834.3,3794.9,3799.0,1069.29485888,4076351.1743955147
3441,1544050800,3798.9,3801.8,3777.3787,3779.94,555.89756992,2105760.328745398
3442,1544054400,3780.0,3823.2,3757.9,3771.0,976.19920945,3696990.8335197605
3443,1544058000,3772.8,3817.0,3768.9,3799.5,563.55307735,2137925.8547507166
3444,1544061600,3799.5142,3830.3281,3792.9568,3803.9,1957.79951522,7468031.146733974
3445,1544065200,3803.9,3810.0,3752.0,3756.5,1560.32028294,5897624.282412764
3446,1544068800,3756.7,3812.5,3728.5,3790.8,3551.75922396,13444701.110292336
3447,1544072400,3791.0,3799.5112,3755.0,3760.0,454.53528264,1717160.5630352541
3448,1544076000,3760.0,3922.7,3688.0,3889.1,5883.65016152,22517606.494576342
3449,1544079600,3889.2,3913.8,3875.0,3888.7,956.29518484,3720317.9444348295
3450,1544083200,3888.7,3892.0,3866.99,3879.9,1654.80345472,6409961.778415239
3451,1544086800,3879.9,3900.2,3879.9,3886.8,411.11616906,1599826.6012404107
3452,1544090400,3886.9,3920.3,3881.0,3889.6,1085.91673535,4241999.196351205
3453,1544094000,3889.6,3893.0,3827.7,3839.6,1593.57721325,6141092.20901618
3454,1544097600,3839.5,3849.5,3827.3,3847.0,934.886754,3589681.4379559704
3455,1544101200,3847.0564,3848.0,3783.0,3797.4,1207.75899795,4618625.059017682
3456,1544104800,3797.5,3800.1,3741.5,3758.0,2075.3956003,7831591.609328632
3457,1544108400,3758.5,3822.7,3644.7,3778.0,10386.82243232,38880217.485181585
3458,1544112000,3776.8,3814.9,3667.6,3727.5,3899.32190174,14560837.654418258
3459,1544115600,3727.5,3750.0,3632.5,3703.5,3785.84621681,13993816.341256686
3460,1544119200,3704.5,3718.8865,3651.6,3706.4,1769.66385574,6520543.230608694
